month_code,Item_Name,UOM,Opening_Stock_Qty,Opening_Stock_Amt,Recieved_Stock_Qty,Recieved_Stock_Amt,Closing_Stock_Qty,Closing_Stock_Amt,Consumed_Stock_Qty,Consumed_Stock_Amt
2023-02,Mc Cain Potato Wedges 2.5kg,Nos,4.5,2167.2,0.0,0.0,2.0,963.2,2.5,1203.9999999999998
2023-02,DVC Passion Fruit 750ML,Nos,2.6,1136.2,0.0,0.0,0.0,0.0,2.6,1136.2
2023-02,7up 250ml Pet,Case,0.0,0.0,2.0,1050.0,0.0,0.0,2.0,1050.0
2023-02,Dew 250ml Pet,Case,0.0,0.0,2.0,1050.0,0.0,0.0,2.0,1050.0
2023-02,Pepsi 250ml Pet,Case,0.0,0.0,2.0,1050.0,0.0,0.0,2.0,1050.0
2023-02,Salad Bowl 250ml,Nos,213.0,1254.57,0.0,0.0,42.0,247.38,171.0,1007.1899999999999
2023-02,Atta Loose,Kg,3.0,126.0,25.0,1025.5,4.0,166.0,24.0,985.5
2023-02,OREGANO SACHET 0.8GM,Nos,2000.0,1466.67,0.0,0.0,680.0,498.67,1320.0,968.0
2023-02,Rice-Nawab-26kg,Pkt,0.0,0.0,1.0,962.0,0.0,0.0,1.0,962.0
2023-02,Brownie,Kg,4.0,1360.0,5.0,2015.0,6.0,2419.2,3.0,955.8000000000002
2023-02,Chicken-Whole-Staff,Kg,0.0,0.0,9.1,945.0,0.0,0.0,9.0,945.0
2023-02,BBQ Wings,Kg,4.8,2145.02,0.0,0.0,2.7,1206.58,2.0999999999999996,938.44
2023-02,Sumeru Nuggets Premium 1Kg,Pkt,2.8,934.53,0.0,0.0,0.0,0.0,2.8,934.53
2023-02,Pasta Container Black,Nos,142.0,1107.6,100.0,902.0,127.0,1145.54,115.0,864.06
2023-02,Dew 750ml Pet,Case,0.0,0.0,1.0,825.11,0.0,0.0,1.0,825.11
2023-02,Mirinda 750ml pet,Case,0.0,0.0,1.0,825.11,0.0,0.0,1.0,825.11
2023-02,Pepsi 750ml Pet,Case,0.0,0.0,1.0,825.11,0.0,0.0,1.0,825.11
2023-02,Veeba Ketchup Sachet,Pkt,0.0,0.0,10.0,799.9,0.0,0.0,10.0,799.9
2023-02,Butter Scotch Ice-cream,Pkt,0.0,0.0,1.0,773.0,0.0,0.0,1.0,773.0
2023-02,Capcicum-Veg,Kg,0.0,0.0,13.0,771.0,0.0,0.0,13.0,771.0
2023-02,Mini Burger Box,Nos,280.0,759.92,0.0,0.0,0.0,0.0,280.0,759.92
2023-02,7up 250ml Can,Case,0.0,0.0,1.0,720.0,0.0,0.0,1.0,720.0
2023-02,Dew 250ml Can,Case,0.0,0.0,1.0,720.0,0.0,0.0,1.0,720.0
2023-02,Pepsi 250ml Can,Case,0.0,0.0,1.0,720.0,0.0,0.0,1.0,720.0
2023-02,Pizza sauce premix,Kg,1.3,368.55,4.0,1239.0,2.9,898.28,2.4,709.27
2023-02,Pepsi 1250ml Pet,Case,0.0,0.0,1.0,695.04,0.0,0.0,1.0,695.04
2023-02,Pepsi 750ml Pet,Nos,42.0,1443.96,0.0,0.0,23.0,790.74,19.0,653.22
2023-02,Red yellow capsicum-isha Vegitable,Kg,0.0,0.0,3.0,645.0,0.0,0.0,3.0,645.0
2023-02,Tandoori mix Masala,Kg,6.2,2326.24,0.0,0.0,4.5,1688.4,1.7000000000000002,637.8399999999997
2023-02,Potato-Veg,Kg,0.0,0.0,21.0,630.0,0.0,0.0,21.0,630.0
2023-02,Oregano Sprinkler 500g,Kg,1.5,913.5,0.0,0.0,0.5,304.5,1.0,609.0
2023-02,HABIT JALAPENO SLICES 2.9 KG,Nos,2.0,591.36,0.0,0.0,0.0,0.0,2.0,591.36
2023-02,Flexi Cream Gold,Pkt,5.0,973.5,0.0,0.0,2.0,389.4,3.0,584.1
2023-02,Lemon-Veg,Kg,0.0,0.0,8.0,578.0,0.0,0.0,8.0,578.0
2023-02,Neo Red Paprika 3Kg,Nos,3.5,1312.54,0.0,0.0,2.0,750.02,1.5,562.52
2023-02,Pepsi 250ml Pet,Nos,49.0,857.5,0.0,0.0,17.0,297.5,32.0,560.0
2023-02,Masoor-Red,Kg,0.3,28.5,6.0,520.0,0.0,0.0,6.3,548.5
2023-02,Herb Mix Masla,Kg,4.75,2074.8,0.0,0.0,3.5,1528.8,1.25,546.0000000000002
2023-02,Vanilla Ice-cream,Kg,2.5,618.18,0.0,0.0,0.3,74.18,2.2,544.0
2023-02,Vanilla Ice-cream,Pkt,0.0,0.0,1.0,544.0,0.0,0.0,1.0,544.0
2023-02,Paneer,Kg,0.0,0.0,4.0,1080.0,2.0,540.0,2.0,540.0
2023-02,Slice Mango 250ml pet,Case,0.0,0.0,1.0,530.1,0.0,0.0,1.0,530.1
2023-02,Veeba Ketchup Sachet,Nos,1641.0,1312.64,0.0,0.0,985.0,787.91,656.0,524.7300000000001
2023-02,Egg,Nos,0.0,0.0,83.0,498.0,0.0,0.0,83.0,498.0
2023-02,BBQ Mix Masala,Kg,6.6,2919.84,0.0,0.0,5.5,2433.2,1.0999999999999996,486.6400000000003
2023-02,Salad Bowl 500ml,Nos,165.0,1197.9,0.0,0.0,100.0,726.0,65.0,471.9000000000001
2023-02,Rice-Nawab-26kg,Kg,16.5,610.5,0.0,0.0,4.0,148.0,12.5,462.5
2023-02,Brocoli-isha Vegitable,Kg,0.0,0.0,2.05,451.0,0.0,0.0,2.0,451.0
2023-02,Veeba T. Ketchup 1.2KG,Nos,5.0,492.8,3.0,315.0,3.5,367.5,4.5,440.29999999999995
2023-02,Frozen Sweet Corn,Kg,6.0,750.0,0.0,0.0,2.5,312.5,3.5,437.5
2023-02,Chicken Kheema  Masala,Kg,0.4,260.4,0.25,162.75,0.0,0.0,0.4,423.15
2023-02,Veeba Makhani Gravy 1KG,Nos,6.0,1263.36,0.0,0.0,4.0,842.24,2.0,421.1199999999999
2023-02,Micro 16x20,Pkt,0.0,0.0,3.0,420.0,0.0,0.0,3.0,420.0
2023-02,Zippy  B.Fast Sausage ,Pkt,3.3,1053.36,0.0,0.0,2.0,638.4,1.2999999999999998,414.9599999999999
2023-02,Lehar Soda,Case,0.0,0.0,1.0,395.04,0.0,0.0,1.0,395.04
2023-02,Baby Corn Whole-Fresh-Isha Vegitables,Kg,0.0,0.0,1.0,380.0,0.0,0.0,1.0,380.0
2023-02,paneer,Kg,1.4,378.0,0.0,0.0,0.0,0.0,1.4,378.0
2023-02,JIVO Pomace Olive Oil ,Nos,3.0,1005.03,0.0,0.0,1.9,636.52,1.1,368.51
2023-02,Paper Glass,Pkt,1.5,97.5,4.0,260.0,0.0,0.0,5.5,357.5
2023-02,Tissue-Energy-Big,Pkt,3.0,54.0,22.0,396.0,6.0,108.0,19.0,342.0
2023-02,Aqua Fina Mineral Water 1Ltr,Case,0.0,0.0,2.0,335.98,0.0,0.0,2.0,335.98
2023-02,French Fries 6mm-ITC,Kg,2.25,324.0,0.0,0.0,0.0,0.0,2.25,324.0
2023-02,Chicken Nuggets-Godrej-1kg,Pkt,0.0,0.0,1.0,320.0,0.0,0.0,1.0,320.0
2023-02,Neo-Black Sliced Olives-3kg,Nos,2.5,1565.2,0.0,0.0,2.0,1252.16,0.5,313.03999999999996
2023-02,Zippy Chicken Salami,Kg,3.2,999.94,0.0,0.0,2.2,687.46,1.0,312.48
2023-02,French Fries Box,Nos,130.0,552.5,300.0,1503.0,350.0,1757.0,80.0,298.5
2023-02,Egg-5.5,Nos,0.0,0.0,53.0,291.5,0.0,0.0,53.0,291.5
2023-02,Pepsi 1250ml Pet,Nos,20.0,1158.4,0.0,0.0,15.0,868.8,5.0,289.60000000000014
2023-02,GO Orange Cheddar Cheese 2kg,Kg,2.7,1529.55,0.0,0.0,2.2,1246.3,0.5,283.25
2023-02,Micro 20x26,Pkt,1.0,140.0,1.0,140.0,0.0,0.0,2.0,280.0
2023-02,butter papper,Nos,20.0,70.0,75.0,262.5,15.0,52.5,80.0,280.0
2023-02,Lamp Pepperoni,Kg,0.38,357.77,0.5,470.75,0.6,564.9,0.7799999999999999,263.62
2023-02,Slice Mango 250ml pet,Nos,27.0,477.09,0.0,0.0,13.0,229.71,14.0,247.37999999999997
2023-02,chicken kheema-Adakkaputhur,Kg,0.0,0.0,1.4,237.0,0.0,0.0,1.0,237.0
2023-02,Hand Wash,Nos,0.0,0.0,1.0,230.0,0.0,0.0,1.0,230.0
2023-02,Paneer Tikka Butter Masala,Kg,1.75,617.4,0.0,0.0,1.1,388.08,0.6499999999999999,229.32
2023-02,Garlic-Veg,Kg,0.0,0.0,3.5,227.0,0.0,0.0,4.0,227.0
2023-02,Veeba Tandoori Spread-1kg,Nos,10.5,2278.5,0.0,0.0,9.5,2061.5,1.0,217.0
2023-02,Mirinda 250ml pet,Nos,23.0,402.5,15.0,262.5,26.0,455.0,12.0,210.0
2023-02,Mustard-Oil,Pkt,1.0,100.0,1.0,105.0,0.0,0.0,2.0,205.0
2023-02,Chocolate Ice-cream,Kg,2.5,726.7,0.0,0.0,1.5,525.0,1.0,201.70000000000005
2023-02,Petrol-BPCL,Ltr,0.0,0.0,1.87,200.0,0.0,0.0,2.0,200.0
2023-02,Sting 250ml pet,Nos,11.0,192.5,0.0,0.0,0.0,0.0,11.0,192.5
2023-02,Honey,Ltr,1.0,460.0,0.0,0.0,0.6,276.0,0.4,184.0
2023-02,Chilli Flakes-Puramate-400grm,Kg,0.5,179.81,0.0,0.0,0.0,0.0,0.5,179.81
2023-02,Micro 27x30,Pkt,1.0,180.0,0.0,0.0,0.0,0.0,1.0,180.0
2023-02,Puramate Pasta-Gomiti Rigate - macroni - 500g,Grams,4300.0,584.8,0.0,0.0,3000.0,408.0,1300.0,176.79999999999995
2023-02,plastic cover-HM- 5kg,Pkt,1.0,170.0,0.0,0.0,0.0,0.0,1.0,170.0
2023-02,Malas Chocolate Sauce 5 ltr,Ltr,4.2,890.41,0.0,0.0,3.4,720.81,0.8000000000000003,169.60000000000002
2023-02,Coriander Powder-loose,Kg,0.1,16.0,1.5,217.0,0.4,68.8,1.7000000000000002,164.2
2023-02,Cashew nut,Kg,0.1,80.0,0.2,155.0,0.1,75.0,0.0,160.0
2023-02,plastic Cover-1kg,Pkt,1.0,160.0,1.0,160.0,1.0,160.0,1.0,160.0
2023-02,Chilli Powder Loose,Kg,0.0,0.0,0.75,155.0,0.0,0.0,1.0,155.0
2023-02,Rubber Seal,Nos,0.0,0.0,1.0,150.0,0.0,0.0,1.0,150.0
2023-02,Cauli Flower-veg,Kg,0.0,0.0,4.35,149.0,0.0,0.0,4.0,149.0
2023-02,Tandoori Chicken Masala-Bakers,Pkt,1.0,74.0,2.0,142.0,1.0,70.0,2.0,146.0
2023-02,Aqua Fina Mineral Water 1Ltr,Nos,31.0,433.97,0.0,0.0,21.0,293.98,10.0,139.99
2023-02,Micro 13x16,Pkt,0.0,0.0,1.0,140.0,0.0,0.0,1.0,140.0
2023-02,Papper carry bag large,Nos,23.0,264.5,50.0,575.0,61.0,701.5,12.0,138.0
2023-02,Corn Meal - MAKKA RAVA,Pkt,0.0,0.0,1.5,135.0,0.0,0.0,2.0,135.0
2023-02,Piri Piri Marinade 1KG,Kg,2.3,1023.5,0.0,0.0,2.0,890.0,0.2999999999999998,133.5
2023-02,Basil-fresh-Isha Vegitables,Kg,0.0,0.0,0.2,125.0,0.0,0.0,0.0,125.0
2023-02,Cling Flim,Nos,0.0,0.0,1.0,120.0,0.0,0.0,1.0,120.0
2023-02,Corn Meal - MAKKA RAVA,Kg,2.0,180.0,0.0,0.0,0.7,63.0,1.3,117.0
2023-02,Strawberry-Ice cream,Kg,1.8,410.73,0.0,0.0,1.3,296.64,0.5,114.09000000000003
2023-02,Sugar-Loose,Kg,0.5,19.25,4.0,152.0,1.5,57.0,3.0,114.25
2023-02,Cash Voucher Book,Nos,0.0,0.0,2.0,112.0,0.0,0.0,2.0,112.0
2023-02,Curd-Sheethal-400g,Pkt,0.0,0.0,4.0,112.0,0.0,0.0,4.0,112.0
2023-02,Strawberry sause 750,Nos,0.7,112.0,0.0,0.0,0.0,0.0,0.7,112.0
2023-02,Pineapple slice-Tajir Habit-500g,Tin,3.0,330.75,0.0,0.0,2.0,220.5,1.0,110.25
2023-02,Pineapple-Veg,Kg,0.0,0.0,2.05,106.0,0.0,0.0,2.0,106.0
2023-02,Paper Straw,Pkt,1.0,35.0,2.0,70.0,0.0,0.0,3.0,105.0
2023-02,Green Chilly-Veg,Kg,0.0,0.0,2.5,101.0,0.0,0.0,3.0,101.0
2023-02,Lehar Soda,Nos,38.0,625.48,0.0,0.0,32.0,526.72,6.0,98.75999999999999
2023-02,Tea Loose,Kg,0.1,20.0,0.4,78.0,0.0,0.0,0.1,98.0
2023-02,Butter Scotch Sauce 750ml,Grams,500.0,92.0,0.0,0.0,0.0,0.0,500.0,92.0
2023-02,Chilli Powder,Kg,0.25,82.5,0.0,0.0,0.0,0.0,0.25,82.5
2023-02,Catering Cap,Pkt,0.0,0.0,1.0,80.0,0.0,0.0,1.0,80.0
2023-02,Coriander Leaves-Veg,Kg,0.0,0.0,1.1,80.0,0.0,0.0,1.0,80.0
2023-02,egg-6.50,Nos,0.0,0.0,12.0,78.0,0.0,0.0,12.0,78.0
2023-02,bred premix,Kg,1.0,189.0,0.0,0.0,0.6,113.4,0.4,75.6
2023-02,Exo sponge,Nos,0.0,0.0,2.0,70.0,0.0,0.0,2.0,70.0
2023-02,Jumbo Cover-Blue,Pkt,0.5,35.0,1.0,70.0,0.5,35.0,1.0,70.0
2023-02,Bitter Guard-Veg,Kg,0.0,0.0,1.7,68.0,0.0,0.0,2.0,68.0
2023-02,Veeba Barbequesauce 1KG,Nos,3.4,564.4,0.0,0.0,3.0,498.0,0.3999999999999999,66.39999999999998
2023-02,Agarbathi,Pkt,0.0,0.0,2.0,65.0,0.0,0.0,2.0,65.0
2023-02,Carrot-Veg,Kg,0.0,0.0,1.5,62.0,0.0,0.0,2.0,62.0
2023-02,Mint-Veg,Kg,0.0,0.0,0.9,62.0,0.0,0.0,1.0,62.0
2023-02,Turmeric Powder-loose,Kg,0.0,0.0,0.5,60.0,0.0,0.0,1.0,60.0
2023-02,Tripod,Nos,400.0,499.85,0.0,0.0,300.0,444.0,100.0,55.85000000000002
2023-02,Black pepper,Kg,0.1,55.0,0.0,0.0,0.0,0.0,0.1,55.0
2023-02,Parsely-Veg,Kg,0.0,0.0,0.12,53.0,0.0,0.0,0.0,53.0
2023-02,Chicken-Masala-Melam,Pkt,0.0,0.0,2.0,52.0,0.0,0.0,2.0,52.0
2023-02,Ginger-Veg,Kg,0.0,0.0,0.8,51.0,0.0,0.0,1.0,51.0
2023-02,Wooden Spoon-110mm,Nos,120.0,93.6,0.0,0.0,58.0,45.24,62.0,48.35999999999999
2023-02,Ice cube,Kg,2.25,45.0,0.0,0.0,0.0,0.0,2.25,45.0
2023-02,Ice cube,Pkt,0.0,0.0,3.0,90.0,1.5,45.0,1.5,45.0
2023-02,Dip Bowl,Nos,14.0,41.3,0.0,0.0,0.0,0.0,14.0,41.3
2023-02,Cheera-veg,Kg,0.0,0.0,1.0,40.0,0.0,0.0,1.0,40.0
2023-02,Cherry,Kg,0.1,25.0,0.2,40.0,0.1,25.0,0.0,40.0
2023-02,Note Book,Nos,0.0,0.0,1.0,40.0,0.0,0.0,1.0,40.0
2023-02,Red Apple,Kg,0.0,0.0,0.4,40.0,0.0,0.0,0.0,40.0
2023-02,payyar-veg,Kg,0.0,0.0,1.0,40.0,0.0,0.0,1.0,40.0
2023-02,stamp pad,Nos,0.0,0.0,1.0,35.0,0.0,0.0,1.0,35.0
2023-02,Micro 13x16,Nos,40.0,140.0,0.0,0.0,31.0,108.5,9.0,31.5
2023-02,Parsely- Isga Vegitable,Kg,0.0,0.0,0.15,30.0,0.0,0.0,0.0,30.0
2023-02,Soap Powder-500g,Pkt,0.0,0.0,1.0,30.0,0.0,0.0,1.0,30.0
2023-02,yam-veg,Kg,0.0,0.0,0.6,29.0,0.0,0.0,1.0,29.0
2023-02,Exo Dishwash cake,Nos,8.0,38.4,10.0,48.0,12.0,57.6,6.0,28.800000000000004
2023-02,salt powder,Pkt,2.8,28.0,0.0,0.0,0.0,0.0,2.8,28.0
2023-02,Chicken Masala,Pkt,0.0,0.0,1.0,27.0,0.0,0.0,1.0,27.0
2023-02,Cucumber-veg,Kg,0.0,0.0,0.8,27.0,0.0,0.0,1.0,27.0
2023-02,Chicken Masala,Nos,1.0,26.0,0.0,0.0,0.0,0.0,1.0,26.0
2023-02,Wooden Fork-160mm,Nos,25.0,26.25,0.0,0.0,0.0,0.0,25.0,26.25
2023-02,cabbage-veg,Kg,0.0,0.0,1.2,22.0,0.0,0.0,1.0,22.0
2023-02,Tooth Pick,Pkt,0.0,0.0,1.0,20.0,0.0,0.0,1.0,20.0
2023-02,kovakka-veg,Kg,0.0,0.0,0.5,20.0,0.0,0.0,1.0,20.0
2023-02,Garlic Chilli Spread,Kg,7.4,1198.8,0.0,0.0,7.3,1182.6,0.10000000000000053,16.200000000000045
2023-02,cockroach killer chalk,Nos,0.0,0.0,1.0,15.0,0.0,0.0,1.0,15.0
2023-02,Wooden Spoon-160mm,Nos,40.0,39.2,0.0,0.0,26.0,25.48,14.0,13.720000000000002
2023-02,Salt-sprinkle-powder,Pkt,0.0,0.0,1.0,12.0,0.0,0.0,1.0,12.0
2023-02,brinjal-veg,Kg,0.0,0.0,0.4,12.0,0.0,0.0,0.0,12.0
2023-02,pen,Nos,0.0,0.0,2.0,12.0,0.0,0.0,2.0,12.0
2023-02,Salt Powder,Pkt,0.0,0.0,1.0,10.0,0.0,0.0,1.0,10.0
2023-02,plaster-Medical,Nos,0.0,0.0,5.0,10.0,0.0,0.0,5.0,10.0
2023-02,Agarbathi-Small,Pkt,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0
2023-02,Beans-veg,Kg,0.0,0.0,0.2,9.0,0.0,0.0,0.0,9.0
2023-02,Vineger,Ltr,0.3,12.6,0.0,0.0,0.2,8.4,0.09999999999999998,4.199999999999999
2023-02,Paper Plates,Nos,42.0,42.0,0.0,0.0,40.0,40.0,2.0,2.0
2023-02,Dried Yeast,Kg,6.5,2.21,0.0,0.0,4.7,1.6,1.7999999999999998,0.6099999999999999
2023-02,GO-Monterey Jack Cheese-2kg,Kg,1.5,915.01,0.0,0.0,1.5,915.01,0.0,0.0
2023-02,Micro 16x20,Nos,30.0,105.0,0.0,0.0,32.0,112.0,-2.0,-7.0
2023-02,Turmeric Powder,Kg,0.2,28.0,0.0,0.0,0.25,35.0,-0.04999999999999999,-7.0
2023-02,Salt Powder,Kg,0.0,0.0,0.0,0.0,0.8,8.0,-0.8,-8.0
2023-02,Black Grapes,Kg,0.1,18.0,0.0,0.0,0.1,40.0,0.0,-22.0
2023-02,Chicken Masala,Grams,0.0,0.0,0.0,0.0,100.0,26.0,-100.0,-26.0
2023-02,Dew 750ml Pet,Nos,18.0,618.84,0.0,0.0,19.0,653.22,-1.0,-34.379999999999995
2023-02,Paper Straw,Nos,0.0,0.0,0.0,0.0,116.0,40.6,-116.0,-40.6
2023-02,Chicken Kheema,Kg,0.0,0.0,0.0,0.0,0.2,51.8,-0.2,-51.8
2023-02,Butter Scotch Sauce 750ml,Nos,0.0,0.0,0.0,0.0,0.4,55.2,-0.4,-55.2
2023-02,Pepsi 250ml Can,Nos,20.0,600.0,0.0,0.0,22.0,660.0,-2.0,-60.0
2023-02,Mustard-Oil,Ltr,0.0,0.0,0.0,0.0,0.3,63.0,-0.3,-63.0
2023-02,7up 250ml Can,Nos,18.0,432.0,0.0,0.0,21.0,504.0,-3.0,-72.0
2023-02,Micro 27x30,Nos,0.0,0.0,0.0,0.0,11.0,82.5,-11.0,-82.5
2023-02,Paper Glass,Nos,0.0,0.0,0.0,0.0,140.0,91.0,-140.0,-91.0
2023-02,Micro 20x26,Nos,0.0,0.0,0.0,0.0,20.0,93.33,-20.0,-93.33
2023-02,Mirinda 750ml pet,Nos,18.0,618.84,12.0,412.56,33.0,1134.54,-3.0,-103.13999999999987
2023-02,Chilli Flakes,Kg,0.0,0.0,0.0,0.0,0.25,110.0,-0.25,-110.0
2023-02,Mixed Herb Loose,Grams,275.0,264.0,0.0,0.0,400.0,384.0,-125.0,-120.0
2023-02,7up 250ml Pet,Nos,42.0,735.0,0.0,0.0,49.0,857.5,-7.0,-122.5
2023-02,plastic cover 5kg,Kg,0.0,0.0,0.0,0.0,0.8,128.0,-0.8,-128.0
2023-02,Chettinad Mix,Kg,0.0,0.0,0.25,162.75,0.45,292.95,-0.45,-130.2
2023-02,Veeba Eggless Mayonise Chef 1KG,Nos,15.0,2100.0,0.0,0.0,16.0,2240.0,-1.0,-140.0
2023-02,Strawberry sause 750,Grams,0.0,0.0,0.0,0.0,700.0,149.33,-700.0,-149.33
2023-02,Puramate Basil 250g Pouch,Grams,200.0,156.0,0.0,0.0,400.0,312.0,-200.0,-156.0
2023-02,Chicken Kheema  Masala,Kg,0.0,0.0,0.0,0.0,0.25,162.75,-0.25,-162.75
2023-02,Chilly Powder 1kg-Eastern,Kg,0.0,0.0,0.0,0.0,0.6,198.01,-0.6,-198.01
2023-02,Chicken Nuggets-Godrej-1kg,Kg,0.0,0.0,0.0,0.0,0.7,224.0,-0.7,-224.0
2023-02,Butter Scotch Ice-cream,Kg,1.6,562.18,0.0,0.0,2.3,808.14,-0.6999999999999997,-245.96000000000004
2023-02,Mc Cain Potato Wedges 2.5kg,Kg,0.0,0.0,0.0,0.0,1.4,269.7,-1.4,-269.7
2023-02,Maida(Porotta 50kg),Kg,144.0,6048.0,0.0,0.0,155.0,6355.0,-11.0,-307.0
2023-02,DVC MOJITO MINT 750ML,Grams,0.0,0.0,0.0,0.0,600.0,349.6,-600.0,-349.6
2023-02,Dew 250ml Can,Nos,11.0,330.0,0.0,0.0,24.0,720.0,-13.0,-390.0
2023-02,Dew 250ml Pet,Nos,16.0,280.0,0.0,0.0,45.0,787.5,-29.0,-507.5
2023-02,CHILLY FLAKES SACHET 0.8GM,Nos,1176.0,862.4,0.0,0.0,1985.0,1455.67,-809.0,-593.2700000000001
2023-02,Puramate Pasta-Penne Rigatte 500g,Grams,0.0,0.0,0.0,0.0,4700.0,639.2,-4700.0,-639.2
2023-02,7UP 750ml Pet,Nos,29.0,997.02,0.0,0.0,50.0,1719.0,-21.0,-721.98
2023-02,7UP 1250ml Pet,Nos,5.0,289.6,0.0,0.0,18.0,1042.56,-13.0,-752.9599999999999
2023-02,French Fries 9mm-Funwave,Kg,0.0,0.0,0.0,0.0,5.5,800.8,-5.5,-800.8
2023-02,DVC BLUE OCCEAN FLV SYRUP 750ML,Ltr,0.0,0.0,0.0,0.0,1.5,932.01,-1.5,-932.01
2023-02,DVC Green Apple 750 ML,Ltr,0.0,0.0,0.0,0.0,2.1,1304.82,-2.1,-1304.82
2023-02,Processed cheese block,Kg,0.0,0.0,0.0,0.0,2.5,1375.0,-2.5,-1375.0
2023-02,Veeba Gouda Flavoured Dressing,Kg,0.0,0.0,0.0,0.0,8.1,1701.0,-8.1,-1701.0
2023-02,Reitzel-Jalapeno Slice-2.9kg,Nos,0.0,0.0,0.0,0.0,6.0,1788.0,-6.0,-1788.0
2023-02,Garlic Bread Box,Nos,95.0,707.75,100.0,879.0,385.0,3384.15,-190.0,-1797.4
2023-03,AMUL Mozzarella Diced 1Kg,Kg,17.0,7802.99,120.0,55763.97,66.8,31422.72,70.2,32144.239999999998
2023-03,Bornless Chicken- Adakkaputhur,Kg,3.1,837.0,56.4,13780.59,4.55,1146.6,54.550000000000004,13470.99
2023-03,French Fries 6mm-Funwave,Pkt,17.0,6188.0,20.0,7280.0,0.0,0.0,37.0,13468.0
2023-03,Gas-LPG-HPCL,Nos,0.0,0.0,6.0,12900.0,0.0,0.0,6.0,12900.0
2023-03,Maida(Porotta 50kg),Pkt,0.0,0.0,4.0,8200.0,0.0,0.0,4.0,8200.0
2023-03,Palm Oil - Refined Oil,Pkt,4.0,400.0,50.0,4890.0,3.0,282.0,51.0,5008.0
2023-03,G.Crown Mushroom Slice 800g,Pkt,22.0,2156.0,72.0,7056.0,54.0,5292.0,40.0,3920.0
2023-03,Veeba Eggless Mayonise Chef 1KG,Nos,16.0,2240.0,12.0,1680.0,0.0,0.0,28.0,3920.0
2023-03,Regular Pizza Box,Nos,192.0,1664.64,800.0,6936.0,566.0,4907.22,426.0,3693.419999999999
2023-03,French Fries 9mm-Funwave,Pkt,0.0,0.0,10.0,3640.0,0.0,0.0,10.0,3640.0
2023-03,Reitzel-Jalapeno Slice-2.9kg,Nos,6.0,1788.0,6.0,1788.0,0.0,0.0,12.0,3576.0
2023-03,7UP 1250ml Pet,Case,0.0,0.0,5.0,3475.2,0.0,0.0,5.0,3475.2
2023-03,Medium Pizza Box,Nos,813.0,9016.17,150.0,1663.5,670.0,7430.3,293.0,3249.37
2023-03,Oregano Sprinkler 500g,Nos,0.0,0.0,10.0,3045.0,0.0,0.0,10.0,3045.0
2023-03,Garlic Bread Box,Nos,385.0,3384.15,0.0,0.0,41.0,360.39,344.0,3023.76
2023-03,Pizza Premix,Kg,10.0,2362.5,15.0,3543.75,13.3,3142.12,11.7,2764.13
2023-03,Pepsi 750ml Pet,Case,0.0,0.0,3.0,2475.33,0.0,0.0,3.0,2475.33
2023-03,DVC MOJITO MINT 750ML,Nos,0.0,0.0,5.0,2442.6,0.0,0.0,5.0,2442.6
2023-03,Milkymist Cheese BLock 1KG,Pkt,0.0,0.0,4.0,2200.0,0.0,0.0,4.0,2200.0
2023-03,Pepsi 250ml Pet,Case,0.0,0.0,4.0,2100.0,0.0,0.0,4.0,2100.0
2023-03,Pepsi 1250ml Pet,Case,0.0,0.0,3.0,2085.12,0.0,0.0,3.0,2085.12
2023-03,Tomato-Veg,Kg,0.0,0.0,97.0,2074.0,0.0,0.0,97.0,2074.0
2023-03,OREGANO SACHET 0.8GM,Pkt,0.0,0.0,9.0,1980.0,0.0,0.0,9.0,1980.0
2023-03,Veeba Pasta & Pizza Sauce 1KG,Nos,2.5,450.0,24.0,4560.0,16.0,3040.0,10.5,1970.0
2023-03,Mexican Masala,Kg,6.5,2584.4,5.0,2184.0,6.5,2839.2,5.0,1929.1999999999998
2023-03,Veeba Ketchup Sachet,Pkt,0.0,0.0,24.0,1919.76,0.0,0.0,24.0,1919.76
2023-03,Veeba Gouda Flavoured Dressing,Kg,8.1,1701.0,0.0,0.0,0.0,0.0,8.1,1701.0
2023-03,Dried Yeast,Pkt,0.0,0.0,10.0,1699.9,0.0,0.0,10.0,1699.9
2023-03,7UP 750ml Pet,Case,0.0,0.0,2.0,1650.22,0.0,0.0,2.0,1650.22
2023-03,Dew 750ml Pet,Case,0.0,0.0,2.0,1650.22,0.0,0.0,2.0,1650.22
2023-03,Milk-Sheethal-450ml,Pkt,3.0,78.0,64.0,1664.0,4.0,104.0,63.0,1638.0
2023-03,Vanilla Ice-cream,Pkt,0.0,0.0,4.0,2176.0,1.0,544.0,3.0,1632.0
2023-03,Brownie,Kg,6.0,2419.2,2.0,806.0,4.0,1612.0,4.0,1613.1999999999998
2023-03,CHILLY FLAKES SACHET 0.8GM,Nos,1985.0,1455.67,0.0,0.0,0.0,0.0,1985.0,1455.67
2023-03,Onion-Veg,Kg,0.0,0.0,73.0,1415.0,0.0,0.0,73.0,1415.0
2023-03,Processed cheese block,Kg,2.5,1375.0,0.0,0.0,0.0,0.0,2.5,1375.0
2023-03,Moktails Glass,Nos,180.0,1612.8,100.0,896.0,132.0,1182.72,148.0,1326.0800000000002
2023-03,DVC Green Apple 750 ML,Ltr,2.1,1304.82,0.0,0.0,0.0,0.0,2.1,1304.82
